doc_type,doc_id,num,date_str,description,url_metadata,lang,chunk_id,chunk_index,language,md5,chunk_size_bytes,chunk_text,text,title,date,url,combined_text,dataset_source,authority_weight,priority
lk_pmd_press_releases,2025-09-24-en-f79d14,en-f79d14,2025-09-24,President Meets UN High Commissioner for Human Rights,https://pmd.gov.lk/news/president-meets-un-high-commissioner-for-human-rights/,en,2025-09-24-en-f79d14-0000,0,en,0df878d7656e8804540643bcccd1b701,775,"President Meets UN High Commissioner for Human Rights

President Meets UN High Commissioner for Human Rights

President Anura Kumara Dissanayake, who is in the United States to attend the 80th session of the United Nations General Assembly, met with UN High Commissioner for Human Rights Volker Türk on the 23rd afternoon, US time, at the Human Rights Council Auditorium of the United Nations Secretariat.

High Commissioner Volker Türk extended a warm welcome to President Dissanayake and engaged in bilateral discussions.

Minister of Foreign Affairs, Foreign Employment and Tourism Vijitha Herath, along with Sri Lanka’s Permanent Representative to the United Nations and former Chief Justice, President’s Counsel Jayantha Jayasuriya, were also present at the event.","President Meets UN High Commissioner for Human Rights

President Meets UN High Commissioner for Human Rights

President Anura Kumara Dissanayake, who is in the United States to attend the 80th session of the United Nations General Assembly, met with UN High Commissioner for Human Rights Volker Türk on the 23rd afternoon, US time, at the Human Rights Council Auditorium of the United Nations Secretariat.

High Commissioner Volker Türk extended a warm welcome to President Dissanayake and engaged in bilateral discussions.

Minister of Foreign Affairs, Foreign Employment and Tourism Vijitha Herath, along with Sri Lanka’s Permanent Representative to the United Nations and former Chief Justice, President’s Counsel Jayantha Jayasuriya, were also present at the event.","President Meets UN High Commissioner for Human Rights

President Meets UN High Commissioner for Huma",2025-09-24,2025-09-24-en-f79d14,"President Meets UN High Commissioner for Human Rights

President Meets UN High Commissioner for Human Rights

President Anura Kumara Dissanayake, who is in the United States to attend the 80th session of the United Nations General Assembly, met with UN High Commissioner for Human Rights Volker Türk on the 23rd afternoon, US time, at the Human Rights Council Auditorium of the United Nations Secretariat.

High Commissioner Volker Türk extended a warm welcome to President Dissanayake and engaged in bilateral discussions.

Minister of Foreign Affairs, Foreign Employment and Tourism Vijitha Herath, along with Sri Lanka’s Permanent Representative to the United Nations and former Chief Justice, President’s Counsel Jayantha Jayasuriya, were also present at the event.",pmd_press_releases,1.0,1
lk_pmd_press_releases,2025-09-24-en-8d55ed,en-8d55ed,2025-09-24,President Holds Bilateral talks with Australian Prime Minister,https://pmd.gov.lk/news/president-holds-bilateral-talks-with-australian-prime-minister/,en,2025-09-24-en-8d55ed-0000,0,en,32d4e5ffca0498077ddc9ec48fcda7b9,1045,"President Holds Bilateral talks with Australian Prime Minister

President Holds Bilateral talks with Australian Prime Minister

President Anura Kumara Dissanayake held bilateral discussions with Australian Prime Minister Anthony Albanese at the Permanent Mission of Sri Lanka to the United Nations in New York on the 24th afternoon (US time) on the side-lines of the 80th session of the United Nations General Assembly.

President Dissanayake warmly welcomed Prime Minister Albanese before the two leaders engaged in discussions aimed at further expanding economic and trade cooperation and strengthening bilateral relations. Particular emphasis was placed on promoting tourism, as well as exploring new investment and market opportunities.

Minister of Foreign Affairs, Foreign Employment and Tourism Vijitha Herath, Sri Lanka’s Permanent Representative to the United Nations and former Chief Justice, President’s Counsel Jayantha Jayasuriya, along with senior officials of the Ministry of Foreign Affairs, were also present at the meeting.","President Holds Bilateral talks with Australian Prime Minister

President Holds Bilateral talks with Australian Prime Minister

President Anura Kumara Dissanayake held bilateral discussions with Australian Prime Minister Anthony Albanese at the Permanent Mission of Sri Lanka to the United Nations in New York on the 24th afternoon (US time) on the side-lines of the 80th session of the United Nations General Assembly.

President Dissanayake warmly welcomed Prime Minister Albanese before the two leaders engaged in discussions aimed at further expanding economic and trade cooperation and strengthening bilateral relations. Particular emphasis was placed on promoting tourism, as well as exploring new investment and market opportunities.

Minister of Foreign Affairs, Foreign Employment and Tourism Vijitha Herath, Sri Lanka’s Permanent Representative to the United Nations and former Chief Justice, President’s Counsel Jayantha Jayasuriya, along with senior officials of the Ministry of Foreign Affairs, were also present at the meeting.","President Holds Bilateral talks with Australian Prime Minister

President Holds Bilateral talks with",2025-09-24,2025-09-24-en-8d55ed,"President Holds Bilateral talks with Australian Prime Minister

President Holds Bilateral talks with Australian Prime Minister

President Anura Kumara Dissanayake held bilateral discussions with Australian Prime Minister Anthony Albanese at the Permanent Mission of Sri Lanka to the United Nations in New York on the 24th afternoon (US time) on the side-lines of the 80th session of the United Nations General Assembly.

President Dissanayake warmly welcomed Prime Minister Albanese before the two leaders engaged in discussions aimed at further expanding economic and trade cooperation and strengthening bilateral relations. Particular emphasis was placed on promoting tourism, as well as exploring new investment and market opportunities.

Minister of Foreign Affairs, Foreign Employment and Tourism Vijitha Herath, Sri Lanka’s Permanent Representative to the United Nations and former Chief Justice, President’s Counsel Jayantha Jayasuriya, along with senior officials of the Ministry of Foreign Affairs, were also present at the meeting.",pmd_press_releases,1.0,1
lk_pmd_press_releases,2025-09-24-en-5b19a0,en-5b19a0,2025-09-24,Meeting between the President and President Donald Trump’s…,https://pmd.gov.lk/news/meeting-between-the-president-and-president-donald-trumps-special-envoy-for-south-and-central-asia/,en,2025-09-24-en-5b19a0-0000,0,en,da75cf482cb4a2e3b17b8c151c4c94b0,1973,"Meeting between the President and President Donald Trump’s…

Meeting between the President and President Donald Trump’s Special Envoy for South and Central Asia

President Anura Kumara Dissanayake, who is currently in the United States to attend the 80th Session of the United Nations General Assembly, met with President Donald Trump’s Special Envoy for South and Central Asian affairs, U.S. Ambassador to India and Director of the White House Presidential Personnel Office, Mr. Sergio Gor on 23rd afternoon, US time.

The meeting took place at the Office of Sri Lanka’s Permanent Representative to the United Nations.

During the meeting, attention was drawn to areas of significance to both countries, including trade, commerce, tourism and investment, with discussions focusing on further strengthening cooperation in these sectors.

President Anura Kumara Dissanayake stated that, following an unprecedented economic crisis, Sri Lanka, as a new government with a strong public mandate, is committed to pursuing closer and more productive relations with the United States, with priority placed on building a prosperous economy aimed at sustainable growth.

The President also highlighted the measures taken by the government, including necessary structural reforms, to ensure long-term economic stability and to safeguard transparency for the future of the people.

Both parties also reviewed the progress of discussions held between Sri Lankan representatives and United States officials on finding effective and equitable solutions to address the trade imbalance between the two countries, minimising barriers affecting bilateral trade and reaching an agreement to ensure fair and mutually beneficial trade relations.

Present on the occasion were Sri Lanka’s Permanent Representative to the United Nations, former Chief Justice and President’s Counsel Jayantha Jayasuriya, together with a group of senior officials from the Ministry of Foreign Affairs.","Meeting between the President and President Donald Trump’s…

Meeting between the President and President Donald Trump’s Special Envoy for South and Central Asia

President Anura Kumara Dissanayake, who is currently in the United States to attend the 80th Session of the United Nations General Assembly, met with President Donald Trump’s Special Envoy for South and Central Asian affairs, U.S. Ambassador to India and Director of the White House Presidential Personnel Office, Mr. Sergio Gor on 23rd afternoon, US time.

The meeting took place at the Office of Sri Lanka’s Permanent Representative to the United Nations.

During the meeting, attention was drawn to areas of significance to both countries, including trade, commerce, tourism and investment, with discussions focusing on further strengthening cooperation in these sectors.

President Anura Kumara Dissanayake stated that, following an unprecedented economic crisis, Sri Lanka, as a new government with a strong public mandate, is committed to pursuing closer and more productive relations with the United States, with priority placed on building a prosperous economy aimed at sustainable growth.

The President also highlighted the measures taken by the government, including necessary structural reforms, to ensure long-term economic stability and to safeguard transparency for the future of the people.

Both parties also reviewed the progress of discussions held between Sri Lankan representatives and United States officials on finding effective and equitable solutions to address the trade imbalance between the two countries, minimising barriers affecting bilateral trade and reaching an agreement to ensure fair and mutually beneficial trade relations.

Present on the occasion were Sri Lanka’s Permanent Representative to the United Nations, former Chief Justice and President’s Counsel Jayantha Jayasuriya, together with a group of senior officials from the Ministry of Foreign Affairs.","Meeting between the President and President Donald Trump’s…

Meeting between the President and Presi",2025-09-24,2025-09-24-en-5b19a0,"Meeting between the President and President Donald Trump’s…

Meeting between the President and President Donald Trump’s Special Envoy for South and Central Asia

President Anura Kumara Dissanayake, who is currently in the United States to attend the 80th Session of the United Nations General Assembly, met with President Donald Trump’s Special Envoy for South and Central Asian affairs, U.S. Ambassador to India and Director of the White House Presidential Personnel Office, Mr. Sergio Gor on 23rd afternoon, US time.

The meeting took place at the Office of Sri Lanka’s Permanent Representative to the United Nations.

During the meeting, attention was drawn to areas of significance to both countries, including trade, commerce, tourism and investment, with discussions focusing on further strengthening cooperation in these sectors.

President Anura Kumara Dissanayake stated that, following an unprecedented economic crisis, Sri Lanka, as a new government with a strong public mandate, is committed to pursuing closer and more productive relations with the United States, with priority placed on building a prosperous economy aimed at sustainable growth.

The President also highlighted the measures taken by the government, including necessary structural reforms, to ensure long-term economic stability and to safeguard transparency for the future of the people.

Both parties also reviewed the progress of discussions held between Sri Lankan representatives and United States officials on finding effective and equitable solutions to address the trade imbalance between the two countries, minimising barriers affecting bilateral trade and reaching an agreement to ensure fair and mutually beneficial trade relations.

Present on the occasion were Sri Lanka’s Permanent Representative to the United Nations, former Chief Justice and President’s Counsel Jayantha Jayasuriya, together with a group of senior officials from the Ministry of Foreign Affairs.",pmd_press_releases,1.0,1
lk_pmd_press_releases,2025-09-24-en-3897dd,en-3897dd,2025-09-24,Bilateral Talks between the President and the Pakistani…,https://pmd.gov.lk/news/bilateral-talks-between-the-president-and-the-pakistani-prime-minister/,en,2025-09-24-en-3897dd-0000,0,en,af11a289ec1c73755fed645997b1aacc,995,"Bilateral Talks between the President and the Pakistani…

Bilateral Talks between the President and the Pakistani Prime Minister

President Anura Kumara Dissanayake, currently in the United States to attend the 80th session of the United Nations General Assembly, held bilateral discussions with Pakistani Prime Minister Shehbaz Sharif at the Permanent Mission of Sri Lanka to the United Nations in New York on the 24th afternoon (US time).

President Dissanayake warmly welcomed Pakistani Prime Minister Shehbaz Sharif. The two leaders engaged in discussions focused on further strengthening the long-standing friendship between Sri Lanka and Pakistan and enhancing cooperation across multiple sectors.

Minister of Foreign Affairs, Foreign Employment and Tourism Vijitha Herath, Sri Lanka’s Permanent Representative to the United Nations and former Chief Justice, President’s Counsel Jayantha Jayasuriya, along with senior officials of the Ministry of Foreign Affairs, were also present.","Bilateral Talks between the President and the Pakistani…

Bilateral Talks between the President and the Pakistani Prime Minister

President Anura Kumara Dissanayake, currently in the United States to attend the 80th session of the United Nations General Assembly, held bilateral discussions with Pakistani Prime Minister Shehbaz Sharif at the Permanent Mission of Sri Lanka to the United Nations in New York on the 24th afternoon (US time).

President Dissanayake warmly welcomed Pakistani Prime Minister Shehbaz Sharif. The two leaders engaged in discussions focused on further strengthening the long-standing friendship between Sri Lanka and Pakistan and enhancing cooperation across multiple sectors.

Minister of Foreign Affairs, Foreign Employment and Tourism Vijitha Herath, Sri Lanka’s Permanent Representative to the United Nations and former Chief Justice, President’s Counsel Jayantha Jayasuriya, along with senior officials of the Ministry of Foreign Affairs, were also present.","Bilateral Talks between the President and the Pakistani…

Bilateral Talks between the President and ",2025-09-24,2025-09-24-en-3897dd,"Bilateral Talks between the President and the Pakistani…

Bilateral Talks between the President and the Pakistani Prime Minister

President Anura Kumara Dissanayake, currently in the United States to attend the 80th session of the United Nations General Assembly, held bilateral discussions with Pakistani Prime Minister Shehbaz Sharif at the Permanent Mission of Sri Lanka to the United Nations in New York on the 24th afternoon (US time).

President Dissanayake warmly welcomed Pakistani Prime Minister Shehbaz Sharif. The two leaders engaged in discussions focused on further strengthening the long-standing friendship between Sri Lanka and Pakistan and enhancing cooperation across multiple sectors.

Minister of Foreign Affairs, Foreign Employment and Tourism Vijitha Herath, Sri Lanka’s Permanent Representative to the United Nations and former Chief Justice, President’s Counsel Jayantha Jayasuriya, along with senior officials of the Ministry of Foreign Affairs, were also present.",pmd_press_releases,1.0,1
lk_pmd_press_releases,2025-09-24-en-0f3ef7,en-0f3ef7,2025-09-24,President Dissanayake meets South African President,https://pmd.gov.lk/news/president-dissanayake-meets-south-african-president/,en,2025-09-24-en-0f3ef7-0000,0,en,dbb7f0b31ddaf513532f9b7dcd36f5f2,967,"President Dissanayake meets South African President

President Dissanayake meets South African President

President Anura Kumara Dissanayake, who is currently in the United States to attend the 80th Session of the United Nations General Assembly, met South African President Cyril Ramaphosa on the 23rd afternoon, US time, at the One Plaza in New York.

President Anura Kumara Dissanayake was warmly welcomed by the President of South Africa.

Subsequently, bilateral discussions commenced between the two parties, during which attention was focused on further strengthening the existing relations between the two countries.

Joining President Dissanayake at this meeting were the Minister of Foreign Affairs, Foreign Employment and Tourism, Vijitha Herath, Sri Lanka’s Permanent Representative to the United Nations, former Chief Justice and President’s Counsel Jayantha Jayasuriya, together with a group of senior officials from the Ministry of Foreign Affairs.","President Dissanayake meets South African President

President Dissanayake meets South African President

President Anura Kumara Dissanayake, who is currently in the United States to attend the 80th Session of the United Nations General Assembly, met South African President Cyril Ramaphosa on the 23rd afternoon, US time, at the One Plaza in New York.

President Anura Kumara Dissanayake was warmly welcomed by the President of South Africa.

Subsequently, bilateral discussions commenced between the two parties, during which attention was focused on further strengthening the existing relations between the two countries.

Joining President Dissanayake at this meeting were the Minister of Foreign Affairs, Foreign Employment and Tourism, Vijitha Herath, Sri Lanka’s Permanent Representative to the United Nations, former Chief Justice and President’s Counsel Jayantha Jayasuriya, together with a group of senior officials from the Ministry of Foreign Affairs.","President Dissanayake meets South African President

President Dissanayake meets South African Presi",2025-09-24,2025-09-24-en-0f3ef7,"President Dissanayake meets South African President

President Dissanayake meets South African President

President Anura Kumara Dissanayake, who is currently in the United States to attend the 80th Session of the United Nations General Assembly, met South African President Cyril Ramaphosa on the 23rd afternoon, US time, at the One Plaza in New York.

President Anura Kumara Dissanayake was warmly welcomed by the President of South Africa.

Subsequently, bilateral discussions commenced between the two parties, during which attention was focused on further strengthening the existing relations between the two countries.

Joining President Dissanayake at this meeting were the Minister of Foreign Affairs, Foreign Employment and Tourism, Vijitha Herath, Sri Lanka’s Permanent Representative to the United Nations, former Chief Justice and President’s Counsel Jayantha Jayasuriya, together with a group of senior officials from the Ministry of Foreign Affairs.",pmd_press_releases,1.0,1
lk_pmd_press_releases,2025-09-02-en-eeedbd,en-eeedbd,2025-09-02,First Railway Station Renovation of the “Dream Destination”…,https://pmd.gov.lk/news/first-railway-station-renovation-of-the-dream-destination-programme-begins-in-talpe/,en,2025-09-02-en-eeedbd-0000,0,en,eff1c8c6b4a940cb43ed3930135f3ae7,1817,"First Railway Station Renovation of the “Dream Destination”…

First Railway Station Renovation of the “Dream Destination” Programme Begins in Talpe

The first phase of the national programme “Dream Destination”, which aims to renovate 100 railway stations across the country, was launched today (02) at the Talpe Railway Station under the patronage of Deputy Minister of Transport and Highways Prasanna Gunasena.

This initiative, implemented as a joint effort of the government, private sector and the public, seeks to rebrand Sri Lanka’s railway stations with a modern identity that aligns with international standards.

The Ministry of Transport, Highways, Ports and Civil Aviation, together with the Clean Sri Lanka programme and private sector contributions, will oversee the modernization of 100 railway stations under this project.

Deputy Minister Prasanna Gunasena emphasized that revitalizing the railway service is like awakening a “sleeping giant,” highlighting the government’s commitment to transforming public transport into a high-quality service.

He further stated that the improvement of public transport would also boost the tourism industry and expressed confidence that, within the next two years, Sri Lanka would move toward rapid development as a nation built on hard work.

The event was also attended by Deputy Minister of Fisheries, Aquatic and Ocean Resources Rathna Gamage, COPE Committee Chairman MP Dr. Nishantha Samaraweera, General Manager of Railways Department Ravindra Padmapriya, Clean Sri Lanka Director (Social) Kapila Senarath, Director (Coordination) Dasun Wijesekara, Star Garments Managing Director A. Sukumaran, Chairman of the Habaraduwa Pradeshiya Sabha Harsha Punchihewa and NIO Engineering convener Lakmina Samarasekara, along with several others.","First Railway Station Renovation of the “Dream Destination”…

First Railway Station Renovation of the “Dream Destination” Programme Begins in Talpe

The first phase of the national programme “Dream Destination”, which aims to renovate 100 railway stations across the country, was launched today (02) at the Talpe Railway Station under the patronage of Deputy Minister of Transport and Highways Prasanna Gunasena.

This initiative, implemented as a joint effort of the government, private sector and the public, seeks to rebrand Sri Lanka’s railway stations with a modern identity that aligns with international standards.

The Ministry of Transport, Highways, Ports and Civil Aviation, together with the Clean Sri Lanka programme and private sector contributions, will oversee the modernization of 100 railway stations under this project.

Deputy Minister Prasanna Gunasena emphasized that revitalizing the railway service is like awakening a “sleeping giant,” highlighting the government’s commitment to transforming public transport into a high-quality service.

He further stated that the improvement of public transport would also boost the tourism industry and expressed confidence that, within the next two years, Sri Lanka would move toward rapid development as a nation built on hard work.

The event was also attended by Deputy Minister of Fisheries, Aquatic and Ocean Resources Rathna Gamage, COPE Committee Chairman MP Dr. Nishantha Samaraweera, General Manager of Railways Department Ravindra Padmapriya, Clean Sri Lanka Director (Social) Kapila Senarath, Director (Coordination) Dasun Wijesekara, Star Garments Managing Director A. Sukumaran, Chairman of the Habaraduwa Pradeshiya Sabha Harsha Punchihewa and NIO Engineering convener Lakmina Samarasekara, along with several others.","First Railway Station Renovation of the “Dream Destination”…

First Railway Station Renovation of th",2025-09-02,2025-09-02-en-eeedbd,"First Railway Station Renovation of the “Dream Destination”…

First Railway Station Renovation of the “Dream Destination” Programme Begins in Talpe

The first phase of the national programme “Dream Destination”, which aims to renovate 100 railway stations across the country, was launched today (02) at the Talpe Railway Station under the patronage of Deputy Minister of Transport and Highways Prasanna Gunasena.

This initiative, implemented as a joint effort of the government, private sector and the public, seeks to rebrand Sri Lanka’s railway stations with a modern identity that aligns with international standards.

The Ministry of Transport, Highways, Ports and Civil Aviation, together with the Clean Sri Lanka programme and private sector contributions, will oversee the modernization of 100 railway stations under this project.

Deputy Minister Prasanna Gunasena emphasized that revitalizing the railway service is like awakening a “sleeping giant,” highlighting the government’s commitment to transforming public transport into a high-quality service.

He further stated that the improvement of public transport would also boost the tourism industry and expressed confidence that, within the next two years, Sri Lanka would move toward rapid development as a nation built on hard work.

The event was also attended by Deputy Minister of Fisheries, Aquatic and Ocean Resources Rathna Gamage, COPE Committee Chairman MP Dr. Nishantha Samaraweera, General Manager of Railways Department Ravindra Padmapriya, Clean Sri Lanka Director (Social) Kapila Senarath, Director (Coordination) Dasun Wijesekara, Star Garments Managing Director A. Sukumaran, Chairman of the Habaraduwa Pradeshiya Sabha Harsha Punchihewa and NIO Engineering convener Lakmina Samarasekara, along with several others.",pmd_press_releases,1.0,1
lk_pmd_press_releases,2025-09-02-en-c3d210,en-c3d210,2025-09-02,"Construction of Vadduvakal Bridge, Mullaitivu Commences under the…",https://pmd.gov.lk/news/construction-of-vadduvakal-bridge-mullaitivu-commences-under-the-patronage-of-the-president/,en,2025-09-02-en-c3d210-0000,0,en,d7bd320bd3537d5f2919f5f16e1a074d,1453,"Construction of Vadduvakal Bridge, Mullaitivu Commences under the…

Construction of Vadduvakal Bridge, Mullaitivu Commences under the Patronage of the President

– President

President Anura Kumara Dissanayake stated that the current government’s objective is to drive national development through a structured plan that recognizes economic strengths and brings economic growth to rural areas. He further affirmed his administration’s commitment to lifting rural communities out of poverty during his address at the inauguration of the Vadduvakal Bridge construction project in the Mullaitivu District today (02).

The President noted that a series of new development projects are set to begin across the country this September. He emphasized that the government will put an end to the long-standing practice of delaying projects beyond their deadlines and spending beyond allocated budgets. Instead, all projects will be completed within the scheduled timeframe to ensure their benefits reach the people without delay.

The Vadduvakal Bridge, located near the Nandikadal Lagoon along the Paranthan – Karachchi – Mullaitivu road, accommodates more than 3,000 vehicles daily. Due to the lack of maintenance over an extended period, the bridge has become severely unsafe. The Road Development Authority has planned to construct a new two-lane bridge at a cost of Rs. 1.4 billion in public funds, with completion targeted for September 2, 2027.","Construction of Vadduvakal Bridge, Mullaitivu Commences under the…

Construction of Vadduvakal Bridge, Mullaitivu Commences under the Patronage of the President

– President

President Anura Kumara Dissanayake stated that the current government’s objective is to drive national development through a structured plan that recognizes economic strengths and brings economic growth to rural areas. He further affirmed his administration’s commitment to lifting rural communities out of poverty during his address at the inauguration of the Vadduvakal Bridge construction project in the Mullaitivu District today (02).

The President noted that a series of new development projects are set to begin across the country this September. He emphasized that the government will put an end to the long-standing practice of delaying projects beyond their deadlines and spending beyond allocated budgets. Instead, all projects will be completed within the scheduled timeframe to ensure their benefits reach the people without delay.

The Vadduvakal Bridge, located near the Nandikadal Lagoon along the Paranthan – Karachchi – Mullaitivu road, accommodates more than 3,000 vehicles daily. Due to the lack of maintenance over an extended period, the bridge has become severely unsafe. The Road Development Authority has planned to construct a new two-lane bridge at a cost of Rs. 1.4 billion in public funds, with completion targeted for September 2, 2027.","Construction of Vadduvakal Bridge, Mullaitivu Commences under the…

Construction of Vadduvakal Bridg",2025-09-02,2025-09-02-en-c3d210,"Construction of Vadduvakal Bridge, Mullaitivu Commences under the…

Construction of Vadduvakal Bridge, Mullaitivu Commences under the Patronage of the President

– President

President Anura Kumara Dissanayake stated that the current government’s objective is to drive national development through a structured plan that recognizes economic strengths and brings economic growth to rural areas. He further affirmed his administration’s commitment to lifting rural communities out of poverty during his address at the inauguration of the Vadduvakal Bridge construction project in the Mullaitivu District today (02).

The President noted that a series of new development projects are set to begin across the country this September. He emphasized that the government will put an end to the long-standing practice of delaying projects beyond their deadlines and spending beyond allocated budgets. Instead, all projects will be completed within the scheduled timeframe to ensure their benefits reach the people without delay.

The Vadduvakal Bridge, located near the Nandikadal Lagoon along the Paranthan – Karachchi – Mullaitivu road, accommodates more than 3,000 vehicles daily. Due to the lack of maintenance over an extended period, the bridge has become severely unsafe. The Road Development Authority has planned to construct a new two-lane bridge at a cost of Rs. 1.4 billion in public funds, with completion targeted for September 2, 2027.",pmd_press_releases,1.0,1
lk_pmd_press_releases,2025-09-02-en-c3d210,en-c3d210,2025-09-02,"Construction of Vadduvakal Bridge, Mullaitivu Commences under the…",https://pmd.gov.lk/news/construction-of-vadduvakal-bridge-mullaitivu-commences-under-the-patronage-of-the-president/,en,2025-09-02-en-c3d210-0001,1,en,daef9d4b19d22f5c5e22e9935ee795f9,1113,"The Vadduvakal Bridge, located near the Nandikadal Lagoon along the Paranthan – Karachchi – Mullaitivu road, accommodates more than 3,000 vehicles daily. Due to the lack of maintenance over an extended period, the bridge has become severely unsafe. The Road Development Authority has planned to construct a new two-lane bridge at a cost of Rs. 1.4 billion in public funds, with completion targeted for September 2, 2027.

Minister Rathnayake also emphasized that the present government is dedicated to rebuilding the entire country while uniting the North through peace and development. He urged the public to evaluate the current administration based on observable efforts and concrete actions rather than prejudiced ideas.

Minister of Fisheries, Aquatic and Ocean Resources, Ramalingam Chandrasekar, Deputy Minister of Cooperative Development Upali Samarasingha, Governor of the Northern Province Nagalingam Vethanayahan, Secretary to the Ministry of Transport, Highways, Ports and Civil Aviation Senior Professor Kapila C.K. Perera and officials of the Road Development Authority were among those present.","The Vadduvakal Bridge, located near the Nandikadal Lagoon along the Paranthan – Karachchi – Mullaitivu road, accommodates more than 3,000 vehicles daily. Due to the lack of maintenance over an extended period, the bridge has become severely unsafe. The Road Development Authority has planned to construct a new two-lane bridge at a cost of Rs. 1.4 billion in public funds, with completion targeted for September 2, 2027.

Minister Rathnayake also emphasized that the present government is dedicated to rebuilding the entire country while uniting the North through peace and development. He urged the public to evaluate the current administration based on observable efforts and concrete actions rather than prejudiced ideas.

Minister of Fisheries, Aquatic and Ocean Resources, Ramalingam Chandrasekar, Deputy Minister of Cooperative Development Upali Samarasingha, Governor of the Northern Province Nagalingam Vethanayahan, Secretary to the Ministry of Transport, Highways, Ports and Civil Aviation Senior Professor Kapila C.K. Perera and officials of the Road Development Authority were among those present.","The Vadduvakal Bridge, located near the Nandikadal Lagoon along the Paranthan – Karachchi – Mullaiti",2025-09-02,2025-09-02-en-c3d210,"The Vadduvakal Bridge, located near the Nandikadal Lagoon along the Paranthan – Karachchi – Mullaitivu road, accommodates more than 3,000 vehicles daily. Due to the lack of maintenance over an extended period, the bridge has become severely unsafe. The Road Development Authority has planned to construct a new two-lane bridge at a cost of Rs. 1.4 billion in public funds, with completion targeted for September 2, 2027.

Minister Rathnayake also emphasized that the present government is dedicated to rebuilding the entire country while uniting the North through peace and development. He urged the public to evaluate the current administration based on observable efforts and concrete actions rather than prejudiced ideas.

Minister of Fisheries, Aquatic and Ocean Resources, Ramalingam Chandrasekar, Deputy Minister of Cooperative Development Upali Samarasingha, Governor of the Northern Province Nagalingam Vethanayahan, Secretary to the Ministry of Transport, Highways, Ports and Civil Aviation Senior Professor Kapila C.K. Perera and officials of the Road Development Authority were among those present.",pmd_press_releases,1.0,1
lk_pmd_press_releases,2025-09-02-en-bce82b,en-bce82b,2025-09-02,Launch of the Northern Coconut Triangle under the…,https://pmd.gov.lk/news/launch-of-the-northern-coconut-triangle-under-the-patronage-of-the-president/,en,2025-09-02-en-bce82b-0000,0,en,784684884c390d89725e2b5fc8d87e01,1558,"Launch of the Northern Coconut Triangle under the…

Launch of the Northern Coconut Triangle under the Patronage of the President

“We are fulfilling the responsibility of revitalising the North and building a stronger economy for its people” – President

President Anura Kumara Dissanayake emphasised that the government is committed to revitalising the Northern Province and building a stronger economy for its people.

President Dissanayake noted that during the last Presidential Election, the people of the North placed their trust in the present government and took a step forward and assured that this government would carry that victory into the future. The President further stated that a series of development programmes, including the establishment of industrial zones, will soon be implemented to create new economic opportunities in the North.

He also stressed that the government is dedicated to safeguarding the land rights, linguistic rights and cultural rights of the people in the North, while ensuring their right to know about the missing persons. The President affirmed that the government’s goal is to build national unity within the country and that the necessary decisions and measures will be taken without hesitation to achieve this.

President Anura Kumara Dissanayake made these remarks today (2) while attending the inauguration ceremony of the Northern Coconut Triangle in Puthukkudiyiruppu, coinciding with the World Coconut Day celebrations held under the theme “Ratama Saru Karai Nirathuru – Kapthuru Saviya.”","Launch of the Northern Coconut Triangle under the…

Launch of the Northern Coconut Triangle under the Patronage of the President

“We are fulfilling the responsibility of revitalising the North and building a stronger economy for its people” – President

President Anura Kumara Dissanayake emphasised that the government is committed to revitalising the Northern Province and building a stronger economy for its people.

President Dissanayake noted that during the last Presidential Election, the people of the North placed their trust in the present government and took a step forward and assured that this government would carry that victory into the future. The President further stated that a series of development programmes, including the establishment of industrial zones, will soon be implemented to create new economic opportunities in the North.

He also stressed that the government is dedicated to safeguarding the land rights, linguistic rights and cultural rights of the people in the North, while ensuring their right to know about the missing persons. The President affirmed that the government’s goal is to build national unity within the country and that the necessary decisions and measures will be taken without hesitation to achieve this.

President Anura Kumara Dissanayake made these remarks today (2) while attending the inauguration ceremony of the Northern Coconut Triangle in Puthukkudiyiruppu, coinciding with the World Coconut Day celebrations held under the theme “Ratama Saru Karai Nirathuru – Kapthuru Saviya.”","Launch of the Northern Coconut Triangle under the…

Launch of the Northern Coconut Triangle under th",2025-09-02,2025-09-02-en-bce82b,"Launch of the Northern Coconut Triangle under the…

Launch of the Northern Coconut Triangle under the Patronage of the President

“We are fulfilling the responsibility of revitalising the North and building a stronger economy for its people” – President

President Anura Kumara Dissanayake emphasised that the government is committed to revitalising the Northern Province and building a stronger economy for its people.

President Dissanayake noted that during the last Presidential Election, the people of the North placed their trust in the present government and took a step forward and assured that this government would carry that victory into the future. The President further stated that a series of development programmes, including the establishment of industrial zones, will soon be implemented to create new economic opportunities in the North.

He also stressed that the government is dedicated to safeguarding the land rights, linguistic rights and cultural rights of the people in the North, while ensuring their right to know about the missing persons. The President affirmed that the government’s goal is to build national unity within the country and that the necessary decisions and measures will be taken without hesitation to achieve this.

President Anura Kumara Dissanayake made these remarks today (2) while attending the inauguration ceremony of the Northern Coconut Triangle in Puthukkudiyiruppu, coinciding with the World Coconut Day celebrations held under the theme “Ratama Saru Karai Nirathuru – Kapthuru Saviya.”",pmd_press_releases,1.0,1
